grid_size,complexity,run,algorithm,iterations,final_avg_utility,env_label
10,0.4,9,policy_iteration,9,89.64711808200694,env_grid10_complex0.4_run9
10,0.5,0,value_iteration,1146,83.62098306198473,env_grid10_complex0.5_run0
10,0.5,0,policy_iteration,6,83.62151204906434,env_grid10_complex0.5_run0
10,0.5,1,value_iteration,1146,90.79148241247881,env_grid10_complex0.5_run1
10,0.5,1,policy_iteration,7,90.79243026374384,env_grid10_complex0.5_run1
10,0.5,2,value_iteration,1134,84.48034420923409,env_grid10_complex0.5_run2
10,0.5,2,policy_iteration,9,84.48111470448482,env_grid10_complex0.5_run2
10,0.5,3,value_iteration,1144,92.71556854080595,env_grid10_complex0.5_run3
10,0.5,3,policy_iteration,9,92.71631315109389,env_grid10_complex0.5_run3
10,0.5,4,value_iteration,1144,91.37167666182398,env_grid10_complex0.5_run4
10,0.5,4,policy_iteration,9,91.3725921388385,env_grid10_complex0.5_run4
10,0.5,5,value_iteration,1146,92.17313227036472,env_grid10_complex0.5_run5
10,0.5,5,policy_iteration,10,92.17408666903405,env_grid10_complex0.5_run5
10,0.5,6,value_iteration,1132,83.98132472175604,env_grid10_complex0.5_run6
10,0.5,6,policy_iteration,11,83.98194466493443,env_grid10_complex0.5_run6
10,0.5,7,value_iteration,1145,89.5360239785571,env_grid10_complex0.5_run7
10,0.5,7,policy_iteration,9,89.53689541361351,env_grid10_complex0.5_run7
10,0.5,8,value_iteration,1146,91.0735085921949,env_grid10_complex0.5_run8
10,0.5,8,policy_iteration,8,91.07449187650434,env_grid10_complex0.5_run8
10,0.5,9,value_iteration,1146,92.08801726266518,env_grid10_complex0.5_run9
10,0.5,9,policy_iteration,10,92.08897793625326,env_grid10_complex0.5_run9
10,0.6,0,value_iteration,1146,83.17473987517613,env_grid10_complex0.6_run0
10,0.6,0,policy_iteration,8,83.17552242192775,env_grid10_complex0.6_run0
10,0.6,1,value_iteration,1146,92.69333912279623,env_grid10_complex0.6_run1
10,0.6,1,policy_iteration,9,92.69430282843476,env_grid10_complex0.6_run1
10,0.6,2,value_iteration,1146,87.74557669323492,env_grid10_complex0.6_run2
10,0.6,2,policy_iteration,8,87.74634027616894,env_grid10_complex0.6_run2
10,0.6,3,value_iteration,1146,93.34736364967071,env_grid10_complex0.6_run3
10,0.6,3,policy_iteration,8,93.34821951239834,env_grid10_complex0.6_run3
10,0.6,4,value_iteration,1146,92.16065946298805,env_grid10_complex0.6_run4
10,0.6,4,policy_iteration,10,92.1615275285115,env_grid10_complex0.6_run4
10,0.6,5,value_iteration,1146,94.52527823783319,env_grid10_complex0.6_run5
10,0.6,5,policy_iteration,8,94.52607266006677,env_grid10_complex0.6_run5
10,0.6,6,value_iteration,1133,84.36560658457009,env_grid10_complex0.6_run6
10,0.6,6,policy_iteration,8,84.36625472978598,env_grid10_complex0.6_run6
10,0.6,7,value_iteration,1145,89.82175223382706,env_grid10_complex0.6_run7
10,0.6,7,policy_iteration,8,89.8226684280145,env_grid10_complex0.6_run7
10,0.6,8,value_iteration,1146,91.62718631782539,env_grid10_complex0.6_run8
10,0.6,8,policy_iteration,8,91.62817110387876,env_grid10_complex0.6_run8
10,0.6,9,value_iteration,1146,93.06895252226563,env_grid10_complex0.6_run9
10,0.6,9,policy_iteration,9,93.06993498523113,env_grid10_complex0.6_run9
10,0.7,0,value_iteration,1146,90.06144204649203,env_grid10_complex0.7_run0
10,0.7,0,policy_iteration,11,90.06238739900056,env_grid10_complex0.7_run0
10,0.7,1,value_iteration,1146,93.0760734808688,env_grid10_complex0.7_run1
10,0.7,1,policy_iteration,8,93.07703071111551,env_grid10_complex0.7_run1
10,0.7,2,value_iteration,1146,87.73964283739018,env_grid10_complex0.7_run2
10,0.7,2,policy_iteration,8,87.74036438148192,env_grid10_complex0.7_run2
10,0.7,3,value_iteration,1146,93.42808479985779,env_grid10_complex0.7_run3
10,0.7,3,policy_iteration,6,93.4290181708705,env_grid10_complex0.7_run3
10,0.7,4,value_iteration,1146,94.62002807080518,env_grid10_complex0.7_run4
10,0.7,4,policy_iteration,8,94.62078850871713,env_grid10_complex0.7_run4
10,0.7,5,value_iteration,1146,94.58701149174809,env_grid10_complex0.7_run5
10,0.7,5,policy_iteration,7,94.58792124937567,env_grid10_complex0.7_run5
10,0.7,6,value_iteration,1146,91.92056897034098,env_grid10_complex0.7_run6
10,0.7,6,policy_iteration,9,91.92146871296598,env_grid10_complex0.7_run6
10,0.7,7,value_iteration,1146,93.80522021629244,env_grid10_complex0.7_run7
10,0.7,7,policy_iteration,10,93.80619781696146,env_grid10_complex0.7_run7
10,0.7,8,value_iteration,1146,91.87720976151228,env_grid10_complex0.7_run8
10,0.7,8,policy_iteration,8,91.8781943555837,env_grid10_complex0.7_run8
10,0.7,9,value_iteration,1146,93.39014656274914,env_grid10_complex0.7_run9
10,0.7,9,policy_iteration,8,93.39111046595997,env_grid10_complex0.7_run9
10,0.8,0,value_iteration,1146,91.1071947820109,env_grid10_complex0.8_run0
10,0.8,0,policy_iteration,10,91.10807255858614,env_grid10_complex0.8_run0
10,0.8,1,value_iteration,1146,91.12876671419217,env_grid10_complex0.8_run1
10,0.8,1,policy_iteration,10,91.12968562298504,env_grid10_complex0.8_run1
10,0.8,2,value_iteration,1146,95.11982612316399,env_grid10_complex0.8_run2
10,0.8,2,policy_iteration,7,95.12064630055777,env_grid10_complex0.8_run2
10,0.8,3,value_iteration,1146,94.17020185220291,env_grid10_complex0.8_run3
10,0.8,3,policy_iteration,6,94.17103485680423,env_grid10_complex0.8_run3
10,0.8,4,value_iteration,1146,96.14657863436405,env_grid10_complex0.8_run4
10,0.8,4,policy_iteration,7,96.14746166579864,env_grid10_complex0.8_run4
10,0.8,5,value_iteration,1146,88.63255970446723,env_grid10_complex0.8_run5
10,0.8,5,policy_iteration,6,88.63343658838627,env_grid10_complex0.8_run5
10,0.8,6,value_iteration,1146,96.60672533825411,env_grid10_complex0.8_run6
10,0.8,6,policy_iteration,6,96.60761692556423,env_grid10_complex0.8_run6
10,0.8,7,value_iteration,1146,96.01952259703603,env_grid10_complex0.8_run7
10,0.8,7,policy_iteration,8,96.02030184190875,env_grid10_complex0.8_run7
10,0.8,8,value_iteration,1146,93.62085253937893,env_grid10_complex0.8_run8
10,0.8,8,policy_iteration,9,93.62176483052387,env_grid10_complex0.8_run8
10,0.8,9,value_iteration,1146,94.6129211308198,env_grid10_complex0.8_run9
10,0.8,9,policy_iteration,6,94.61380936080319,env_grid10_complex0.8_run9
10,0.9,0,value_iteration,1146,91.94770051504088,env_grid10_complex0.9_run0
10,0.9,0,policy_iteration,7,91.94858543044785,env_grid10_complex0.9_run0
10,0.9,1,value_iteration,1146,92.18233453947101,env_grid10_complex0.9_run1
10,0.9,1,policy_iteration,8,92.18323499004413,env_grid10_complex0.9_run1
10,0.9,2,value_iteration,1146,96.80894118384799,env_grid10_complex0.9_run2
10,0.9,2,policy_iteration,6,96.80983265546874,env_grid10_complex0.9_run2
10,0.9,3,value_iteration,1146,94.11576086768052,env_grid10_complex0.9_run3
10,0.9,3,policy_iteration,6,94.11656822709493,env_grid10_complex0.9_run3
10,0.9,4,value_iteration,1146,97.05183111475053,env_grid10_complex0.9_run4
10,0.9,4,policy_iteration,9,97.05277110991777,env_grid10_complex0.9_run4
10,0.9,5,value_iteration,1146,82.62257367746868,env_grid10_complex0.9_run5
10,0.9,5,policy_iteration,6,82.62338248354267,env_grid10_complex0.9_run5
10,0.9,6,value_iteration,1146,97.52729492884242,env_grid10_complex0.9_run6
10,0.9,6,policy_iteration,8,97.52796200355255,env_grid10_complex0.9_run6
10,0.9,7,value_iteration,1146,90.81033388692643,env_grid10_complex0.9_run7
10,0.9,7,policy_iteration,7,90.81109371851056,env_grid10_complex0.9_run7
10,0.9,8,value_iteration,1146,94.82247961203825,env_grid10_complex0.9_run8
10,0.9,8,policy_iteration,7,94.82341328207568,env_grid10_complex0.9_run8
10,0.9,9,value_iteration,1146,90.64499167233116,env_grid10_complex0.9_run9
10,0.9,9,policy_iteration,8,90.64581807005064,env_grid10_complex0.9_run9
10,1.0,0,value_iteration,1146,92.0238589464972,env_grid10_complex1.0_run0
10,1.0,0,policy_iteration,6,92.02469664005878,env_grid10_complex1.0_run0
10,1.0,1,value_iteration,1146,93.39353422668998,env_grid10_complex1.0_run1
10,1.0,1,policy_iteration,8,93.39433670621462,env_grid10_complex1.0_run1
10,1.0,2,value_iteration,1146,97.05306749625555,env_grid10_complex1.0_run2
10,1.0,2,policy_iteration,8,97.05403002379082,env_grid10_complex1.0_run2
10,1.0,3,value_iteration,1146,93.96962736697402,env_grid10_complex1.0_run3
10,1.0,3,policy_iteration,5,93.97054161865563,env_grid10_complex1.0_run3
10,1.0,4,value_iteration,1146,97.52528795642226,env_grid10_complex1.0_run4
10,1.0,4,policy_iteration,8,97.52608330858614,env_grid10_complex1.0_run4
10,1.0,5,value_iteration,1146,82.50313063333638,env_grid10_complex1.0_run5
10,1.0,5,policy_iteration,6,82.50392641743085,env_grid10_complex1.0_run5
10,1.0,6,value_iteration,1146,97.72872594096113,env_grid10_complex1.0_run6
10,1.0,6,policy_iteration,6,97.72960474044844,env_grid10_complex1.0_run6
10,1.0,7,value_iteration,1146,91.86603387510094,env_grid10_complex1.0_run7
10,1.0,7,policy_iteration,9,91.86685914253387,env_grid10_complex1.0_run7
10,1.0,8,value_iteration,1146,93.7420236492597,env_grid10_complex1.0_run8
10,1.0,8,policy_iteration,8,93.7429731436811,env_grid10_complex1.0_run8
10,1.0,9,value_iteration,1146,90.67874000327892,env_grid10_complex1.0_run9
10,1.0,9,policy_iteration,9,90.679489806113,env_grid10_complex1.0_run9
12,0.0,0,value_iteration,848,-4.999015421795402,env_grid12_complex0.0_run0
12,0.0,0,policy_iteration,2,-4.999025267577448,env_grid12_complex0.0_run0
12,0.1,0,value_iteration,1120,69.89336723059073,env_grid12_complex0.1_run0
12,0.1,0,policy_iteration,11,69.89403943490983,env_grid12_complex0.1_run0
12,0.1,1,value_iteration,1121,72.57176684296437,env_grid12_complex0.1_run1
12,0.1,1,policy_iteration,13,72.57249786307689,env_grid12_complex0.1_run1
12,0.1,2,value_iteration,1132,77.95749927791812,env_grid12_complex0.1_run2
12,0.1,2,policy_iteration,13,77.95847942416074,env_grid12_complex0.1_run2
12,0.1,3,value_iteration,1120,71.83727636364418,env_grid12_complex0.1_run3
12,0.1,3,policy_iteration,7,71.8376278733918,env_grid12_complex0.1_run3
12,0.1,4,value_iteration,1120,72.19044448045732,env_grid12_complex0.1_run4
12,0.1,4,policy_iteration,9,72.19122160822047,env_grid12_complex0.1_run4
12,0.1,5,value_iteration,1120,68.42622953622926,env_grid12_complex0.1_run5
12,0.1,5,policy_iteration,9,68.42697680821162,env_grid12_complex0.1_run5
12,0.1,6,value_iteration,1120,70.78100610131936,env_grid12_complex0.1_run6
12,0.1,6,policy_iteration,9,70.78169388605924,env_grid12_complex0.1_run6
12,0.1,7,value_iteration,1120,71.18456227846256,env_grid12_complex0.1_run7
12,0.1,7,policy_iteration,13,71.18531767266478,env_grid12_complex0.1_run7
12,0.1,8,value_iteration,1120,69.26221987237618,env_grid12_complex0.1_run8
12,0.1,8,policy_iteration,10,69.26320000587499,env_grid12_complex0.1_run8
12,0.1,9,value_iteration,1120,71.5037892609556,env_grid12_complex0.1_run9
12,0.1,9,policy_iteration,10,71.50439129897815,env_grid12_complex0.1_run9
12,0.2,0,value_iteration,1143,87.9139871134755,env_grid12_complex0.2_run0
12,0.2,0,policy_iteration,9,87.91411614932345,env_grid12_complex0.2_run0
12,0.2,1,value_iteration,1132,77.04261032301103,env_grid12_complex0.2_run1
12,0.2,1,policy_iteration,13,77.0434951805328,env_grid12_complex0.2_run1
12,0.2,2,value_iteration,1146,86.76743101031046,env_grid12_complex0.2_run2
12,0.2,2,policy_iteration,8,86.7684113833089,env_grid12_complex0.2_run2
12,0.2,3,value_iteration,1121,74.02447054215791,env_grid12_complex0.2_run3
12,0.2,3,policy_iteration,7,74.02512801521706,env_grid12_complex0.2_run3
12,0.2,4,value_iteration,1132,80.01009660220228,env_grid12_complex0.2_run4
12,0.2,4,policy_iteration,10,80.01055455647425,env_grid12_complex0.2_run4
12,0.2,5,value_iteration,1132,79.25326689449527,env_grid12_complex0.2_run5
12,0.2,5,policy_iteration,7,79.25422253687042,env_grid12_complex0.2_run5
12,0.2,6,value_iteration,1131,78.80076473079922,env_grid12_complex0.2_run6
12,0.2,6,policy_iteration,7,78.80159225195104,env_grid12_complex0.2_run6
12,0.2,7,value_iteration,1134,79.95287283292365,env_grid12_complex0.2_run7
12,0.2,7,policy_iteration,8,79.95379355886705,env_grid12_complex0.2_run7
12,0.2,8,value_iteration,1132,78.52413912704789,env_grid12_complex0.2_run8
12,0.2,8,policy_iteration,10,78.52512080276438,env_grid12_complex0.2_run8
12,0.2,9,value_iteration,1121,71.46209761823411,env_grid12_complex0.2_run9
12,0.2,9,policy_iteration,11,71.46305993476801,env_grid12_complex0.2_run9
12,0.3,0,value_iteration,1143,87.67984059749882,env_grid12_complex0.3_run0
12,0.3,0,policy_iteration,11,87.68051642323871,env_grid12_complex0.3_run0
12,0.3,1,value_iteration,1146,87.17248314112233,env_grid12_complex0.3_run1
12,0.3,1,policy_iteration,12,87.1734683150043,env_grid12_complex0.3_run1
12,0.3,2,value_iteration,1146,85.72176543895421,env_grid12_complex0.3_run2
12,0.3,2,policy_iteration,10,85.72274047223223,env_grid12_complex0.3_run2
12,0.3,3,value_iteration,1122,74.53144141369347,env_grid12_complex0.3_run3
12,0.3,3,policy_iteration,8,74.53221302810864,env_grid12_complex0.3_run3
12,0.3,4,value_iteration,1132,81.24663790780032,env_grid12_complex0.3_run4
12,0.3,4,policy_iteration,9,81.2475077841065,env_grid12_complex0.3_run4
12,0.3,5,value_iteration,1132,80.28512204444759,env_grid12_complex0.3_run5
12,0.3,5,policy_iteration,9,80.28579694565467,env_grid12_complex0.3_run5
12,0.3,6,value_iteration,1139,84.95248074706649,env_grid12_complex0.3_run6
12,0.3,6,policy_iteration,9,84.95336232457284,env_grid12_complex0.3_run6
12,0.3,7,value_iteration,1140,84.30521955600344,env_grid12_complex0.3_run7
12,0.3,7,policy_iteration,7,84.30619920734735,env_grid12_complex0.3_run7
12,0.3,8,value_iteration,1141,86.1842438011581,env_grid12_complex0.3_run8
12,0.3,8,policy_iteration,9,86.18522303809925,env_grid12_complex0.3_run8
12,0.3,9,value_iteration,1132,79.37868372322157,env_grid12_complex0.3_run9
12,0.3,9,policy_iteration,11,79.37964367895735,env_grid12_complex0.3_run9
12,0.4,0,value_iteration,1142,87.26448024318853,env_grid12_complex0.4_run0
12,0.4,0,policy_iteration,9,87.26530833945641,env_grid12_complex0.4_run0
12,0.4,1,value_iteration,1146,86.82237360647905,env_grid12_complex0.4_run1
12,0.4,1,policy_iteration,10,86.8233526867966,env_grid12_complex0.4_run1
12,0.4,2,value_iteration,1146,87.66087621270655,env_grid12_complex0.4_run2
12,0.4,2,policy_iteration,7,87.66185099271891,env_grid12_complex0.4_run2
12,0.4,3,value_iteration,1137,84.82285018530675,env_grid12_complex0.4_run3
12,0.4,3,policy_iteration,9,84.82382466520161,env_grid12_complex0.4_run3
12,0.4,4,value_iteration,1139,85.17899940994768,env_grid12_complex0.4_run4
12,0.4,4,policy_iteration,10,85.17994972598733,env_grid12_complex0.4_run4
12,0.4,5,value_iteration,1139,85.52914794075517,env_grid12_complex0.4_run5
12,0.4,5,policy_iteration,8,85.53008483201862,env_grid12_complex0.4_run5
12,0.4,6,value_iteration,1146,89.72354985226772,env_grid12_complex0.4_run6
12,0.4,6,policy_iteration,7,89.72450902265957,env_grid12_complex0.4_run6
12,0.4,7,value_iteration,1135,81.23308436066908,env_grid12_complex0.4_run7
12,0.4,7,policy_iteration,7,81.23399210833038,env_grid12_complex0.4_run7
12,0.4,8,value_iteration,1146,89.89395610429769,env_grid12_complex0.4_run8
12,0.4,8,policy_iteration,9,89.89490722203794,env_grid12_complex0.4_run8
12,0.4,9,value_iteration,1146,89.33709585706097,env_grid12_complex0.4_run9
12,0.4,9,policy_iteration,9,89.33807021336058,env_grid12_complex0.4_run9
12,0.5,0,value_iteration,1146,91.26032182437744,env_grid12_complex0.5_run0
12,0.5,0,policy_iteration,8,91.26115568836585,env_grid12_complex0.5_run0
12,0.5,1,value_iteration,1146,93.0304033543965,env_grid12_complex0.5_run1
12,0.5,1,policy_iteration,8,93.03133081796915,env_grid12_complex0.5_run1
12,0.5,2,value_iteration,1146,87.88297439770501,env_grid12_complex0.5_run2
12,0.5,2,policy_iteration,10,87.88389664390093,env_grid12_complex0.5_run2
12,0.5,3,value_iteration,1139,86.8681328138052,env_grid12_complex0.5_run3
12,0.5,3,policy_iteration,11,86.86905971204783,env_grid12_complex0.5_run3
12,0.5,4,value_iteration,1146,92.08705474628451,env_grid12_complex0.5_run4
12,0.5,4,policy_iteration,8,92.08772705876727,env_grid12_complex0.5_run4
12,0.5,5,value_iteration,1146,89.51156846732239,env_grid12_complex0.5_run5
12,0.5,5,policy_iteration,9,89.51245148109074,env_grid12_complex0.5_run5
12,0.5,6,value_iteration,1146,93.0296752300476,env_grid12_complex0.5_run6
12,0.5,6,policy_iteration,9,93.0302807347999,env_grid12_complex0.5_run6
12,0.5,7,value_iteration,1146,90.54815053135626,env_grid12_complex0.5_run7
12,0.5,7,policy_iteration,7,90.54911550398853,env_grid12_complex0.5_run7
12,0.5,8,value_iteration,1146,87.84556322414365,env_grid12_complex0.5_run8
12,0.5,8,policy_iteration,12,87.84647586070587,env_grid12_complex0.5_run8
12,0.5,9,value_iteration,1146,92.68120248374093,env_grid12_complex0.5_run9
12,0.5,9,policy_iteration,9,92.68212529387833,env_grid12_complex0.5_run9
12,0.6,0,value_iteration,1146,93.00787908596631,env_grid12_complex0.6_run0
12,0.6,0,policy_iteration,8,93.0086989230304,env_grid12_complex0.6_run0
12,0.6,1,value_iteration,1146,93.92062478685779,env_grid12_complex0.6_run1
12,0.6,1,policy_iteration,8,93.9215942843963,env_grid12_complex0.6_run1
12,0.6,2,value_iteration,1146,91.73952516260059,env_grid12_complex0.6_run2
12,0.6,2,policy_iteration,7,91.74034815654262,env_grid12_complex0.6_run2
12,0.6,3,value_iteration,1146,93.23955631596603,env_grid12_complex0.6_run3
12,0.6,3,policy_iteration,8,93.24053945164285,env_grid12_complex0.6_run3
12,0.6,4,value_iteration,1146,95.07838364227446,env_grid12_complex0.6_run4
12,0.6,4,policy_iteration,8,95.07927186600267,env_grid12_complex0.6_run4
12,0.6,5,value_iteration,1146,94.46240724170474,env_grid12_complex0.6_run5
12,0.6,5,policy_iteration,9,94.46339112391948,env_grid12_complex0.6_run5
12,0.6,6,value_iteration,1146,92.47117116952647,env_grid12_complex0.6_run6
12,0.6,6,policy_iteration,11,92.47205932746331,env_grid12_complex0.6_run6
12,0.6,7,value_iteration,1146,93.64476244306918,env_grid12_complex0.6_run7
12,0.6,7,policy_iteration,12,93.64572974780386,env_grid12_complex0.6_run7
12,0.6,8,value_iteration,1146,91.16691311001382,env_grid12_complex0.6_run8
12,0.6,8,policy_iteration,9,91.16772314509245,env_grid12_complex0.6_run8
12,0.6,9,value_iteration,1146,94.48819571378054,env_grid12_complex0.6_run9
12,0.6,9,policy_iteration,9,94.48914434875607,env_grid12_complex0.6_run9
12,0.7,0,value_iteration,1146,94.69636578139378,env_grid12_complex0.7_run0
12,0.7,0,policy_iteration,8,94.69724541189343,env_grid12_complex0.7_run0
12,0.7,1,value_iteration,1146,95.15776976309228,env_grid12_complex0.7_run1
12,0.7,1,policy_iteration,9,95.1587442121227,env_grid12_complex0.7_run1
12,0.7,2,value_iteration,1146,92.8087474321324,env_grid12_complex0.7_run2
12,0.7,2,policy_iteration,8,92.80964385742445,env_grid12_complex0.7_run2
12,0.7,3,value_iteration,1146,96.10831948393216,env_grid12_complex0.7_run3
12,0.7,3,policy_iteration,8,96.10909501341551,env_grid12_complex0.7_run3
12,0.7,4,value_iteration,1146,94.28469034160841,env_grid12_complex0.7_run4
12,0.7,4,policy_iteration,8,94.28565440289597,env_grid12_complex0.7_run4
12,0.7,5,value_iteration,1146,94.22242570042462,env_grid12_complex0.7_run5
12,0.7,5,policy_iteration,8,94.22339024000685,env_grid12_complex0.7_run5
12,0.7,6,value_iteration,1146,91.26287868733654,env_grid12_complex0.7_run6
12,0.7,6,policy_iteration,10,91.26351521152495,env_grid12_complex0.7_run6
12,0.7,7,value_iteration,1146,95.69909069957801,env_grid12_complex0.7_run7
12,0.7,7,policy_iteration,7,95.70004272254529,env_grid12_complex0.7_run7
12,0.7,8,value_iteration,1146,91.70746147496955,env_grid12_complex0.7_run8
12,0.7,8,policy_iteration,9,91.70788776944501,env_grid12_complex0.7_run8
12,0.7,9,value_iteration,1146,94.94169871388746,env_grid12_complex0.7_run9
12,0.7,9,policy_iteration,9,94.94257081614242,env_grid12_complex0.7_run9
12,0.8,0,value_iteration,1146,95.33025161119564,env_grid12_complex0.8_run0
12,0.8,0,policy_iteration,9,95.33120571005541,env_grid12_complex0.8_run0
12,0.8,1,value_iteration,1146,95.47874387108145,env_grid12_complex0.8_run1
12,0.8,1,policy_iteration,12,95.47965074958263,env_grid12_complex0.8_run1
12,0.8,2,value_iteration,1146,93.37587575448595,env_grid12_complex0.8_run2
12,0.8,2,policy_iteration,7,93.37679463112744,env_grid12_complex0.8_run2
12,0.8,3,value_iteration,1146,94.87346312272905,env_grid12_complex0.8_run3
12,0.8,3,policy_iteration,8,94.8742123362761,env_grid12_complex0.8_run3
12,0.8,4,value_iteration,1146,94.41412943518044,env_grid12_complex0.8_run4
12,0.8,4,policy_iteration,8,94.4150194349091,env_grid12_complex0.8_run4
12,0.8,5,value_iteration,1146,94.6781864988736,env_grid12_complex0.8_run5
12,0.8,5,policy_iteration,8,94.67913794758968,env_grid12_complex0.8_run5
12,0.8,6,value_iteration,1146,91.95596290850685,env_grid12_complex0.8_run6
12,0.8,6,policy_iteration,10,91.95688427808116,env_grid12_complex0.8_run6
12,0.8,7,value_iteration,1146,95.6947600927045,env_grid12_complex0.8_run7
12,0.8,7,policy_iteration,7,95.69570867747815,env_grid12_complex0.8_run7
12,0.8,8,value_iteration,1146,92.61695514015547,env_grid12_complex0.8_run8
12,0.8,8,policy_iteration,9,92.61753486832393,env_grid12_complex0.8_run8
12,0.8,9,value_iteration,1146,95.26679976621456,env_grid12_complex0.8_run9
12,0.8,9,policy_iteration,9,95.26761909961647,env_grid12_complex0.8_run9
12,0.9,0,value_iteration,1146,95.30331600127587,env_grid12_complex0.9_run0
12,0.9,0,policy_iteration,8,95.30423635902682,env_grid12_complex0.9_run0
12,0.9,1,value_iteration,1146,93.06770880219224,env_grid12_complex0.9_run1
12,0.9,1,policy_iteration,8,93.06852258118782,env_grid12_complex0.9_run1
12,0.9,2,value_iteration,1146,94.03321352580329,env_grid12_complex0.9_run2
12,0.9,2,policy_iteration,8,94.03417037262247,env_grid12_complex0.9_run2
12,0.9,3,value_iteration,1146,96.94139653940064,env_grid12_complex0.9_run3
12,0.9,3,policy_iteration,5,96.94212947182541,env_grid12_complex0.9_run3
12,0.9,4,value_iteration,1146,93.59182429960143,env_grid12_complex0.9_run4
12,0.9,4,policy_iteration,9,93.59265136433774,env_grid12_complex0.9_run4
12,0.9,5,value_iteration,1146,94.45553869592777,env_grid12_complex0.9_run5
12,0.9,5,policy_iteration,8,94.4564510112098,env_grid12_complex0.9_run5
12,0.9,6,value_iteration,1146,92.34576666374588,env_grid12_complex0.9_run6
12,0.9,6,policy_iteration,9,92.34668701474553,env_grid12_complex0.9_run6
12,0.9,7,value_iteration,1146,95.97632946213449,env_grid12_complex0.9_run7
12,0.9,7,policy_iteration,10,95.97724581402706,env_grid12_complex0.9_run7
12,0.9,8,value_iteration,1146,93.82284755302204,env_grid12_complex0.9_run8
12,0.9,8,policy_iteration,8,93.82340595084229,env_grid12_complex0.9_run8
12,0.9,9,value_iteration,1146,96.13981158691615,env_grid12_complex0.9_run9
12,0.9,9,policy_iteration,10,96.140591129147,env_grid12_complex0.9_run9
12,1.0,0,value_iteration,1146,91.32965378308292,env_grid12_complex1.0_run0
12,1.0,0,policy_iteration,6,91.33050147738179,env_grid12_complex1.0_run0
12,1.0,1,value_iteration,1146,94.24473469215275,env_grid12_complex1.0_run1
12,1.0,1,policy_iteration,6,94.24562508764019,env_grid12_complex1.0_run1
12,1.0,2,value_iteration,1146,96.81873000378295,env_grid12_complex1.0_run2
12,1.0,2,policy_iteration,8,96.81959196112363,env_grid12_complex1.0_run2
12,1.0,3,value_iteration,1146,91.22020428705524,env_grid12_complex1.0_run3
12,1.0,3,policy_iteration,6,91.22096505799341,env_grid12_complex1.0_run3
12,1.0,4,value_iteration,1146,94.80149022017378,env_grid12_complex1.0_run4
12,1.0,4,policy_iteration,8,94.80233429589721,env_grid12_complex1.0_run4
12,1.0,5,value_iteration,1146,95.18176565880424,env_grid12_complex1.0_run5
12,1.0,5,policy_iteration,7,95.18269827538874,env_grid12_complex1.0_run5
12,1.0,6,value_iteration,1146,92.47376662795322,env_grid12_complex1.0_run6
12,1.0,6,policy_iteration,7,92.47468227556523,env_grid12_complex1.0_run6
12,1.0,7,value_iteration,1146,93.27421911207246,env_grid12_complex1.0_run7
12,1.0,7,policy_iteration,7,93.27502228332082,env_grid12_complex1.0_run7
12,1.0,8,value_iteration,1146,92.88928697198797,env_grid12_complex1.0_run8
12,1.0,8,policy_iteration,6,92.89010675078792,env_grid12_complex1.0_run8
12,1.0,9,value_iteration,1146,96.65336043720157,env_grid12_complex1.0_run9
12,1.0,9,policy_iteration,7,96.65430367678424,env_grid12_complex1.0_run9
14,0.0,0,value_iteration,848,-4.999015421795403,env_grid14_complex0.0_run0
14,0.0,0,policy_iteration,2,-4.999025267577449,env_grid14_complex0.0_run0
14,0.1,0,value_iteration,1132,77.43064611871755,env_grid14_complex0.1_run0
14,0.1,0,policy_iteration,12,77.43150712372282,env_grid14_complex0.1_run0
14,0.1,1,value_iteration,1132,75.07399244022731,env_grid14_complex0.1_run1
14,0.1,1,policy_iteration,6,75.07491021651326,env_grid14_complex0.1_run1
14,0.1,2,value_iteration,1121,71.39625810548058,env_grid14_complex0.1_run2
14,0.1,2,policy_iteration,11,71.39706669048513,env_grid14_complex0.1_run2
14,0.1,3,value_iteration,1123,71.90610091911631,env_grid14_complex0.1_run3
14,0.1,3,policy_iteration,13,71.90691451994435,env_grid14_complex0.1_run3
14,0.1,4,value_iteration,1132,75.7353539216943,env_grid14_complex0.1_run4
14,0.1,4,policy_iteration,9,75.73614460808845,env_grid14_complex0.1_run4
14,0.1,5,value_iteration,1120,69.5217311699745,env_grid14_complex0.1_run5
14,0.1,5,policy_iteration,8,69.5223260182676,env_grid14_complex0.1_run5
14,0.1,6,value_iteration,1120,66.77820566057181,env_grid14_complex0.1_run6
14,0.1,6,policy_iteration,9,66.7788882091776,env_grid14_complex0.1_run6
14,0.1,7,value_iteration,1120,67.70311692163706,env_grid14_complex0.1_run7
14,0.1,7,policy_iteration,6,67.70365950027433,env_grid14_complex0.1_run7
14,0.1,8,value_iteration,1120,71.23726749196112,env_grid14_complex0.1_run8
14,0.1,8,policy_iteration,7,71.23787736462424,env_grid14_complex0.1_run8
14,0.1,9,value_iteration,1120,68.81146260603977,env_grid14_complex0.1_run9
14,0.1,9,policy_iteration,10,68.81228523448051,env_grid14_complex0.1_run9
14,0.2,0,value_iteration,1134,78.98662372819189,env_grid14_complex0.2_run0
14,0.2,0,policy_iteration,13,78.9875735977315,env_grid14_complex0.2_run0
14,0.2,1,value_iteration,1132,75.97380234083795,env_grid14_complex0.2_run1
14,0.2,1,policy_iteration,7,75.97461611270329,env_grid14_complex0.2_run1
